S0,sigma,r,T,barriere,coupon,moneyness,prix_mc
75.34760652655953,0.2029826467193345,0.034029590978015736,2.0,100.0,0.06071593731889858,0.7534760652655953,0.9531613899705352
100.53736512887829,0.3556145247414079,0.03727332128131435,3.0,100.0,0.11814282275463175,1.005373651288783,0.9858196486067606
95.87055015743896,0.2677654395305375,0.049740062415828325,2.0,100.0,0.07550305693100164,0.9587055015743896,0.9567507998431614
86.10539052353651,0.254422658127034,0.019293421836960728,3.0,100.0,0.09397682981595838,0.8610539052353652,1.01171863662044
80.99326836668413,0.12987391406200868,0.03495782299045554,2.0,100.0,0.0828031214349995,0.8099326836668413,0.9597745072989899
91.8807585701814,0.10480844693653694,0.028412855602295936,3.0,100.0,0.08277266858353914,0.918807585701814,0.9931322138844105
122.14548519562595,0.3891055566061148,0.011578078116907657,3.0,100.0,0.0991921060483805,1.2214548519562596,1.0554022630674023
91.16014660103777,0.2130958501860525,0.010578825660114602,2.0,100.0,0.1196263609210578,0.9116014660103776,1.0465502607484567
100.9395310871683,0.2809639186298513,0.014769143112714347,2.0,100.0,0.0961341895347166,1.009395310871683,1.035818281947885
110.1509479447589,0.1239145219561855,0.035963669621541926,2.0,100.0,0.10558413921009147,1.101509479447589,1.0255142350634463
93.1814801189647,0.304934285716914,0.03268652351653569,2.0,100.0,0.05193312400835891,0.931814801189647,0.9681729080189426
123.58910413604804,0.37977001261178833,0.0321371824465491,1.0,100.0,0.10672991583453728,1.2358910413604804,1.0384893856643924
